"","Covidence #","Study ID","dateFrom","dateTo","imputation_source","imputed_variant","LAPIS_sumcount","Outbreak_count_total","WT/Wu-1 Total Number of patients","WT/Wu-1 Percentage","Beta Total Number of patients","Beta Percentage","Gamma Total Number of patients","Gamma Percentage","Delta Total Number of patients","Delta Percentage","Omicron Total Number of patients","Omicron Percentage","Unspecified/Total Total Number of patients","Unspecified/Total Percentage","Other Total Number of patients","Other Percentage","vaccinated Total number of patients","vaccinated Percentage","vaccinated Comment","unvaccinated Total number of patients","unvaccinated Percentage","unvaccinated Comment","Cancer Age (measure of centre) e.g. mean/median","Cancer Age (centre)","Cancer Sex (% male)","prefix","Total number of patients","percentage","Comment","outcome","Measure of Association","value","95% CI","p-value","cancer: Event/Total","Non-cancer: Event/Total","cancer(event/total)","cancer(event count)","cancer(total count)","non-cancer(event/total)","non-cancer(event count)","non-cancer(total count)","se","model"
"545","73383","Hosseini-Moghaddam 2023","2020-01-01","2022-01-30","LAPIS, Outbreak","Early-clades, Delta",71,112041,"","",NA,NA,NA,NA,NA,"","","","","","","",43046,9.3,"raw data taken from supps eTable2. Vaccinated is sum of dose 1, dose 2 and dose 3. Data taken for covid-19 positive cohort   HRs taken from eTable10 (1dose; >2 dose). Note: it is not comparing cancer to non-cancer but vaccinated to unvaccinated so data may not be relevant ",421528,"90.7","NA","Mean","59.61","40.6","CNS","47",NA,"NANA","[hospitalisation]",NA,NA,NA,NA,"0.255 (12/47)",NA,0.255,12,47,NA,NA,NA,NA,"manualclarificationrequired"
"546","73383","Hosseini-Moghaddam 2023","2020-01-01","2022-01-30","LAPIS, Outbreak","Early-clades, Delta",71,112041,"","",NA,NA,NA,NA,NA,"","","","","","","",43046,9.3,"raw data taken from supps eTable2. Vaccinated is sum of dose 1, dose 2 and dose 3. Data taken for covid-19 positive cohort   HRs taken from eTable10 (1dose; >2 dose). Note: it is not comparing cancer to non-cancer but vaccinated to unvaccinated so data may not be relevant ",421528,"90.7","NA","Mean","59.61","40.6","Lower GI (colorectal, small bowel)","676",NA,NA,"[hospitalisation]",NA,NA,NA,NA,"0.204 (138/676)",NA,0.204,138,676,NA,NA,NA,NA,"manualclarificationrequired"
"547","73383","Hosseini-Moghaddam 2023","2020-01-01","2022-01-30","LAPIS, Outbreak","Early-clades, Delta",71,112041,"","",NA,NA,NA,NA,NA,"","","","","","","",43046,9.3,"raw data taken from supps eTable2. Vaccinated is sum of dose 1, dose 2 and dose 3. Data taken for covid-19 positive cohort   HRs taken from eTable10 (1dose; >2 dose). Note: it is not comparing cancer to non-cancer but vaccinated to unvaccinated so data may not be relevant ",421528,"90.7","NA","Mean","59.61","40.6","Gynecological (vaginal, uterine, cervical, ovarian, vulval, endometrial, leiomyosarcoma etc)","1797",NA,"NANA","[mortality]",NA,NA,NA,NA,"0.015 (27/1797)",NA,0.015,27,1797,NA,NA,NA,NA,"manualclarificationrequired"
"548","73383","Hosseini-Moghaddam 2023","2020-01-01","2022-01-30","LAPIS, Outbreak","Early-clades, Delta",71,112041,"","",NA,NA,NA,NA,NA,"","","","","","","",43046,9.3,"raw data taken from supps eTable2. Vaccinated is sum of dose 1, dose 2 and dose 3. Data taken for covid-19 positive cohort   HRs taken from eTable10 (1dose; >2 dose). Note: it is not comparing cancer to non-cancer but vaccinated to unvaccinated so data may not be relevant ",421528,"90.7","NA","Mean","59.61","40.6","Renal","271",NA,"NANA","[mortality]",NA,NA,NA,NA,"0.077 (21/271)",NA,0.077,21,271,NA,NA,NA,NA,"manualclarificationrequired"
"549","73383","Hosseini-Moghaddam 2023","2020-01-01","2022-01-30","LAPIS, Outbreak","Early-clades, Delta",71,112041,"","",NA,NA,NA,NA,NA,"","","","","","","",43046,9.3,"raw data taken from supps eTable2. Vaccinated is sum of dose 1, dose 2 and dose 3. Data taken for covid-19 positive cohort   HRs taken from eTable10 (1dose; >2 dose). Note: it is not comparing cancer to non-cancer but vaccinated to unvaccinated so data may not be relevant ",421528,"90.7","NA","Mean","59.61","40.6","Skin (including melanoma)","125",NA,"NA","[hospitalisation]",NA,NA,NA,NA,"0.096 (12/125)",NA,0.096,12,125,NA,NA,NA,NA,"manualclarificationrequired"
"550","73383","Hosseini-Moghaddam 2023","2020-01-01","2022-01-30","LAPIS, Outbreak","Early-clades, Delta",71,112041,"","",NA,NA,NA,NA,NA,"","","","","","","",43046,9.3,"raw data taken from supps eTable2. Vaccinated is sum of dose 1, dose 2 and dose 3. Data taken for covid-19 positive cohort   HRs taken from eTable10 (1dose; >2 dose). Note: it is not comparing cancer to non-cancer but vaccinated to unvaccinated so data may not be relevant ",421528,"90.7","NA","Mean","59.61","40.6","Skin (including melanoma)","125",NA,"NA","[mortality]",NA,NA,NA,NA,"0.080 (10/125)",NA,0.08,10,125,NA,NA,NA,NA,"manualclarificationrequired"
"551","73383","Hosseini-Moghaddam 2023","2020-01-01","2022-01-30","LAPIS, Outbreak","Early-clades, Delta",71,112041,"","",NA,NA,NA,NA,NA,"","","","","","","",43046,9.3,"raw data taken from supps eTable2. Vaccinated is sum of dose 1, dose 2 and dose 3. Data taken for covid-19 positive cohort   HRs taken from eTable10 (1dose; >2 dose). Note: it is not comparing cancer to non-cancer but vaccinated to unvaccinated so data may not be relevant ",421528,"90.7","NA","Mean","59.61","40.6","SOLID AGGREGATED [add all solid values]","7185",NA,"NAadjusted HRs taken from eTable10 in supps","[hospitalisation]","aHR","1.11","1.05-1.18",NA,"0.148 (1061/7185)",NA,0.148,1061,7185,NA,NA,NA,NA,"multivariate"
"552","73383","Hosseini-Moghaddam 2023","2020-01-01","2022-01-30","LAPIS, Outbreak","Early-clades, Delta",71,112041,"","",NA,NA,NA,NA,NA,"","","","","","","",43046,9.3,"raw data taken from supps eTable2. Vaccinated is sum of dose 1, dose 2 and dose 3. Data taken for covid-19 positive cohort   HRs taken from eTable10 (1dose; >2 dose). Note: it is not comparing cancer to non-cancer but vaccinated to unvaccinated so data may not be relevant ",421528,"90.7","NA","Mean","59.61","40.6","SOLID AGGREGATED [add all solid values]","7185",NA,"NAadjusted HRs taken from eTable10 in supps","[ICU]","aHR","0.93","0.82-1.05",NA,"0.366 (388/1060)",NA,0.366,388,1060,NA,NA,NA,NA,"multivariate"
"553","73383","Hosseini-Moghaddam 2023","2020-01-01","2022-01-30","LAPIS, Outbreak","Early-clades, Delta",71,112041,"","",NA,NA,NA,NA,NA,"","","","","","","",43046,9.3,"raw data taken from supps eTable2. Vaccinated is sum of dose 1, dose 2 and dose 3. Data taken for covid-19 positive cohort   HRs taken from eTable10 (1dose; >2 dose). Note: it is not comparing cancer to non-cancer but vaccinated to unvaccinated so data may not be relevant ",421528,"90.7","NA","Mean","59.61","40.6","SOLID AGGREGATED [add all solid values]","7185",NA,"NAadjusted HRs taken from eTable10 in supps","[mortality]","aHR","1.31","1.19-1.44",NA,"0.066 (475/7185)",NA,0.066,475,7185,NA,NA,NA,NA,"multivariate"
"554","73383","Hosseini-Moghaddam 2023","2020-01-01","2022-01-30","LAPIS, Outbreak","Early-clades, Delta",71,112041,"","",NA,NA,NA,NA,NA,"","","","","","","",43046,9.3,"raw data taken from supps eTable2. Vaccinated is sum of dose 1, dose 2 and dose 3. Data taken for covid-19 positive cohort   HRs taken from eTable10 (1dose; >2 dose). Note: it is not comparing cancer to non-cancer but vaccinated to unvaccinated so data may not be relevant ",421528,"90.7","NA","Mean","59.61","40.6","Thoracic (lung, mesothelioma)","321",NA,NA,"[hospitalisation]",NA,NA,NA,NA,"0.312 (100/321)",NA,0.312,100,321,NA,NA,NA,NA,"manualclarificationrequired"
"555","73383","Hosseini-Moghaddam 2023","2020-01-01","2022-01-30","LAPIS, Outbreak","Early-clades, Delta",71,112041,"","",NA,NA,NA,NA,NA,"","","","","","","",43046,9.3,"raw data taken from supps eTable2. Vaccinated is sum of dose 1, dose 2 and dose 3. Data taken for covid-19 positive cohort   HRs taken from eTable10 (1dose; >2 dose). Note: it is not comparing cancer to non-cancer but vaccinated to unvaccinated so data may not be relevant ",421528,"90.7","NA","Mean","59.61","40.6","Thoracic (lung, mesothelioma)","321",NA,NA,"[mortality]",NA,NA,NA,NA,"0.178 (57/321)",NA,0.178,57,321,NA,NA,NA,NA,"manualclarificationrequired"
"556","73383","Hosseini-Moghaddam 2023","2020-01-01","2022-01-30","LAPIS, Outbreak","Early-clades, Delta",71,112041,"","",NA,NA,NA,NA,NA,"","","","","","","",43046,9.3,"raw data taken from supps eTable2. Vaccinated is sum of dose 1, dose 2 and dose 3. Data taken for covid-19 positive cohort   HRs taken from eTable10 (1dose; >2 dose). Note: it is not comparing cancer to non-cancer but vaccinated to unvaccinated so data may not be relevant ",421528,"90.7","NA","Mean","59.61","40.6","Total (OF ALL CANCERS)","8378",NA,"non-cancer EVENT/TOTAL taken from graphs in figure 1. We have subtracted number survived at end of period from number survived at start of period to get number who died.   cancer EVENT/TOTAL taken from eTable11 in supps","[hospitalisation]",NA,NA,NA,NA,NA,"0.094 (42886/456034)",NA,NA,NA,0.094,42886,456034,NA,"manualclarificationrequired"
"557","73383","Hosseini-Moghaddam 2023","2020-01-01","2022-01-30","LAPIS, Outbreak","Early-clades, Delta",71,112041,"","",NA,NA,NA,NA,NA,"","","","","","","",43046,9.3,"raw data taken from supps eTable2. Vaccinated is sum of dose 1, dose 2 and dose 3. Data taken for covid-19 positive cohort   HRs taken from eTable10 (1dose; >2 dose). Note: it is not comparing cancer to non-cancer but vaccinated to unvaccinated so data may not be relevant ",421528,"90.7","NA","Mean","59.61","40.6","Total (OF ALL CANCERS)","8378",NA,"non-cancer EVENT/TOTAL taken from graphs in figure 1. We have subtracted number survived at end of period from number survived at start of period to get number who died.   cancer EVENT/TOTAL taken from eTable11 in supps","[ICU]",NA,NA,NA,NA,NA,"0.345 (10207/29582)",NA,NA,NA,0.345,10207,29582,NA,"manualclarificationrequired"
"558","73383","Hosseini-Moghaddam 2023","2020-01-01","2022-01-30","LAPIS, Outbreak","Early-clades, Delta",71,112041,"","",NA,NA,NA,NA,NA,"","","","","","","",43046,9.3,"raw data taken from supps eTable2. Vaccinated is sum of dose 1, dose 2 and dose 3. Data taken for covid-19 positive cohort   HRs taken from eTable10 (1dose; >2 dose). Note: it is not comparing cancer to non-cancer but vaccinated to unvaccinated so data may not be relevant ",421528,"90.7","NA","Mean","59.61","40.6","Total (OF ALL CANCERS)","8378",NA,"non-cancer EVENT/TOTAL taken from graphs in figure 1. We have subtracted number survived at end of period from number survived at start of period to get number who died.   cancer EVENT/TOTAL taken from eTable11 in supps","[mortality]",NA,NA,NA,NA,NA,"0.0466 (21267/456188)",NA,NA,NA,0.0466,21267,456188,NA,"manualclarificationrequired"
"559","73383","Hosseini-Moghaddam 2023","2020-01-01","2022-01-30","LAPIS, Outbreak","Early-clades, Delta",71,112041,"","",NA,NA,NA,NA,NA,"","","","","","","",43046,9.3,"raw data taken from supps eTable2. Vaccinated is sum of dose 1, dose 2 and dose 3. Data taken for covid-19 positive cohort   HRs taken from eTable10 (1dose; >2 dose). Note: it is not comparing cancer to non-cancer but vaccinated to unvaccinated so data may not be relevant ",421528,"90.7","NA","Mean","59.61","40.6","Upper GI (gastric, oesophageal)","132",NA,"NA","[hospitalisation]",NA,NA,NA,NA,"0.257 (34/132)",NA,0.257,34,132,NA,NA,NA,NA,"manualclarificationrequired"
"560","73383","Hosseini-Moghaddam 2023","2020-01-01","2022-01-30","LAPIS, Outbreak","Early-clades, Delta",71,112041,"","",NA,NA,NA,NA,NA,"","","","","","","",43046,9.3,"raw data taken from supps eTable2. Vaccinated is sum of dose 1, dose 2 and dose 3. Data taken for covid-19 positive cohort   HRs taken from eTable10 (1dose; >2 dose). Note: it is not comparing cancer to non-cancer but vaccinated to unvaccinated so data may not be relevant ",421528,"90.7","NA","Mean","59.61","40.6","Upper GI (gastric, oesophageal)","132",NA,"NA","[mortality]",NA,NA,NA,NA,"0.106 (14/132)",NA,0.106,14,132,NA,NA,NA,NA,"manualclarificationrequired"
"561","73383","Hosseini-Moghaddam 2023","2020-01-01","2022-01-30","LAPIS, Outbreak","Early-clades, Delta",71,112041,"","",NA,NA,NA,NA,NA,"","","","","","","",43046,9.3,"raw data taken from supps eTable2. Vaccinated is sum of dose 1, dose 2 and dose 3. Data taken for covid-19 positive cohort   HRs taken from eTable10 (1dose; >2 dose). Note: it is not comparing cancer to non-cancer but vaccinated to unvaccinated so data may not be relevant ",421528,"90.7","NA","Mean","59.61","40.6","Urology (ureter, bladder, prostate)","1336",NA,NA,"[hospitalisation]",NA,NA,NA,NA,"0.208 (278/1336)",NA,0.208,278,1336,NA,NA,NA,NA,"manualclarificationrequired"
"562","73383","Hosseini-Moghaddam 2023","2020-01-01","2022-01-30","LAPIS, Outbreak","Early-clades, Delta",71,112041,"","",NA,NA,NA,NA,NA,"","","","","","","",43046,9.3,"raw data taken from supps eTable2. Vaccinated is sum of dose 1, dose 2 and dose 3. Data taken for covid-19 positive cohort   HRs taken from eTable10 (1dose; >2 dose). Note: it is not comparing cancer to non-cancer but vaccinated to unvaccinated so data may not be relevant ",421528,"90.7","NA","Mean","59.61","40.6","Urology (ureter, bladder, prostate)","1336",NA,NA,"[mortality]",NA,NA,NA,NA,"0.099 (132/1336)",NA,0.099,132,1336,NA,NA,NA,NA,"manualclarificationrequired"
"563","73383","Hosseini-Moghaddam 2023","2020-01-01","2022-01-30","LAPIS, Outbreak","Early-clades, Delta",71,112041,"","",NA,NA,NA,NA,NA,"","","","","","","",43046,9.3,"raw data taken from supps eTable2. Vaccinated is sum of dose 1, dose 2 and dose 3. Data taken for covid-19 positive cohort   HRs taken from eTable10 (1dose; >2 dose). Note: it is not comparing cancer to non-cancer but vaccinated to unvaccinated so data may not be relevant ",421528,"90.7","NA","Mean","59.61","40.6","Other","439; 357",NA,"other solid tumour; other haematological malignancy","[hospitalisation]",NA,NA,NA,NA,"0.173 (76/439)",NA,0.173,76,439,NA,NA,NA,NA,"manualclarificationrequired"
"564","73383","Hosseini-Moghaddam 2023","2020-01-01","2022-01-30","LAPIS, Outbreak","Early-clades, Delta",71,112041,"","",NA,NA,NA,NA,NA,"","","","","","","",43046,9.3,"raw data taken from supps eTable2. Vaccinated is sum of dose 1, dose 2 and dose 3. Data taken for covid-19 positive cohort   HRs taken from eTable10 (1dose; >2 dose). Note: it is not comparing cancer to non-cancer but vaccinated to unvaccinated so data may not be relevant ",421528,"90.7","NA","Mean","59.61","40.6","Other","439; 357",NA,"other solid tumour; other haematological malignancy","[hospitalisation]",NA,NA,NA,NA,"0.303 (108/357)",NA,0.303,108,357,NA,NA,NA,NA,"manualclarificationrequired"
"565","73383","Hosseini-Moghaddam 2023","2020-01-01","2022-01-30","LAPIS, Outbreak","Early-clades, Delta",71,112041,"","",NA,NA,NA,NA,NA,"","","","","","","",43046,9.3,"raw data taken from supps eTable2. Vaccinated is sum of dose 1, dose 2 and dose 3. Data taken for covid-19 positive cohort   HRs taken from eTable10 (1dose; >2 dose). Note: it is not comparing cancer to non-cancer but vaccinated to unvaccinated so data may not be relevant ",421528,"90.7","NA","Mean","59.61","40.6","CNS","47",NA,"NANA","[mortality]",NA,NA,NA,NA,"0.128 (6/47)",NA,0.128,6,47,NA,NA,NA,NA,"manualclarificationrequired"
"566","73383","Hosseini-Moghaddam 2023","2020-01-01","2022-01-30","LAPIS, Outbreak","Early-clades, Delta",71,112041,"","",NA,NA,NA,NA,NA,"","","","","","","",43046,9.3,"raw data taken from supps eTable2. Vaccinated is sum of dose 1, dose 2 and dose 3. Data taken for covid-19 positive cohort   HRs taken from eTable10 (1dose; >2 dose). Note: it is not comparing cancer to non-cancer but vaccinated to unvaccinated so data may not be relevant ",421528,"90.7","NA","Mean","59.61","40.6","Gynecological (vaginal, uterine, cervical, ovarian, vulval, endometrial, leiomyosarcoma etc)","1797",NA,"NANA","[hospitalisation]",NA,NA,NA,NA,"0.0573 (103/1797)",NA,0.0573,103,1797,NA,NA,NA,NA,"manualclarificationrequired"
"567","73383","Hosseini-Moghaddam 2023","2020-01-01","2022-01-30","LAPIS, Outbreak","Early-clades, Delta",71,112041,"","",NA,NA,NA,NA,NA,"","","","","","","",43046,9.3,"raw data taken from supps eTable2. Vaccinated is sum of dose 1, dose 2 and dose 3. Data taken for covid-19 positive cohort   HRs taken from eTable10 (1dose; >2 dose). Note: it is not comparing cancer to non-cancer but vaccinated to unvaccinated so data may not be relevant ",421528,"90.7","NA","Mean","59.61","40.6","Renal","271",NA,"NANA","[hospitalisation]",NA,NA,NA,NA,"0.155 (42/271)",NA,0.155,42,271,NA,NA,NA,NA,"manualclarificationrequired"
"568","73383","Hosseini-Moghaddam 2023","2020-01-01","2022-01-30","LAPIS, Outbreak","Early-clades, Delta",71,112041,"","",NA,NA,NA,NA,NA,"","","","","","","",43046,9.3,"raw data taken from supps eTable2. Vaccinated is sum of dose 1, dose 2 and dose 3. Data taken for covid-19 positive cohort   HRs taken from eTable10 (1dose; >2 dose). Note: it is not comparing cancer to non-cancer but vaccinated to unvaccinated so data may not be relevant ",421528,"90.7","NA","Mean","59.61","40.6","Other","439; 357",NA,"other solid tumour; other haematological malignancy","[mortality]",NA,NA,NA,NA,"0.107 (47/439)",NA,0.107,47,439,NA,NA,NA,NA,"manualclarificationrequired"
"569","73383","Hosseini-Moghaddam 2023","2020-01-01","2022-01-30","LAPIS, Outbreak","Early-clades, Delta",71,112041,"","",NA,NA,NA,NA,NA,"","","","","","","",43046,9.3,"raw data taken from supps eTable2. Vaccinated is sum of dose 1, dose 2 and dose 3. Data taken for covid-19 positive cohort   HRs taken from eTable10 (1dose; >2 dose). Note: it is not comparing cancer to non-cancer but vaccinated to unvaccinated so data may not be relevant ",421528,"90.7","NA","Mean","59.61","40.6","Other","439; 357",NA,"other solid tumour; other haematological malignancy","[mortality]",NA,NA,NA,NA,"0.151 (54/357)",NA,0.151,54,357,NA,NA,NA,NA,"manualclarificationrequired"
"570","73512","Johansson 2023","2020-03-01","2021-01-30","LAPIS, Outbreak","Early-clades",16113,48868,"","",NA,NA,NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","NA","Median (Norway); Median (Denmark); Median (Iceland)","60-64; 65-69; 18-69","52.1","Breast","28; 100",NA,"Norway; Denmark","[hospitalisation]","SIR (Denmark)","1.46","0.84-2.38","NR","(16/100)","(8230/166522)",0.16,16,100,0.0494228990763983,8230,166522,0.269494919980678,"manualclarificationrequired"
"571","73512","Johansson 2023","2020-03-01","2021-01-30","LAPIS, Outbreak","Early-clades",16113,48868,"","",NA,NA,NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","NA","Median (Norway); Median (Denmark); Median (Iceland)","60-64; 65-69; 18-69","52.1","Breast","28; 100",NA,"Norway; Denmark","[ICU]","SIR (Norway)","0","N/A","NR","(0/28)","(379/41468)",0,0,28,0.00913957750554645,379,41468,Inf,"manualclarificationrequired"
"572","73512","Johansson 2023","2020-03-01","2021-01-30","LAPIS, Outbreak","Early-clades",16113,48868,"","",NA,NA,NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","NA","Median (Norway); Median (Denmark); Median (Iceland)","60-64; 65-69; 18-69","52.1","Breast","28; 100",NA,"Norway; Denmark","[mortality]","SIR (Denmark)","0.62","0.02-3.44","NR","(<5/100)","(1019/166522)",0.05,5,100,0.00611931156243619,1019,166522,0.459333603692801,"manualclarificationrequired"
"573","73512","Johansson 2023","2020-03-01","2021-01-30","LAPIS, Outbreak","Early-clades",16113,48868,"","",NA,NA,NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","NA","Median (Norway); Median (Denmark); Median (Iceland)","60-64; 65-69; 18-69","52.1","Haematological","28; 123",NA,"Norway; Denmark","[hospitalisation]","SIR (Norway)","4.37","2.26-7.63","NR","(12/28)","(2361/41468)",0.428571428571429,12,28,0.056935468312916,2361,41468,0.34568089818696,"manualclarificationrequired"
"574","73512","Johansson 2023","2020-03-01","2021-01-30","LAPIS, Outbreak","Early-clades",16113,48868,"","",NA,NA,NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","NA","Median (Norway); Median (Denmark); Median (Iceland)","60-64; 65-69; 18-69","52.1","Breast","28; 100",NA,"Norway; Denmark","[ICU]","SIR (Denmark)","2.12","0.26-7.66","NR","(<5/100)","(911/166522)",0.05,5,100,0.0054707486097933,911,166522,0.459460226845979,"manualclarificationrequired"
"575","73512","Johansson 2023","2020-03-01","2021-01-30","LAPIS, Outbreak","Early-clades",16113,48868,"","",NA,NA,NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","NA","Median (Norway); Median (Denmark); Median (Iceland)","60-64; 65-69; 18-69","52.1","Breast","28; 100",NA,"Norway; Denmark","[hospitalisation]","SIR (Norway)","2.49","0.91-5.41","NR","(6/28)","(2361/41468)",0.214285714285714,6,28,0.056935468312916,2361,41468,0.450364981658961,"manualclarificationrequired"
"576","73512","Johansson 2023","2020-03-01","2021-01-30","LAPIS, Outbreak","Early-clades",16113,48868,"","",NA,NA,NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","NA","Median (Norway); Median (Denmark); Median (Iceland)","60-64; 65-69; 18-69","52.1","Lower GI (colorectal, small bowel)","24; 92",NA,"Norway (colorectal); Denmark (colorectal)","[hospitalisation]","SIR (Denmark colorectal)","2.13","1.45-3.00","NR","(32/92)","(8230/166522)",0.347826086956522,32,92,0.0494228990763983,8230,166522,0.205540937802627,"manualclarificationrequired"
